movie_id,title,rating,genres,keywords,cast,director,comb
83588,Middle of Nowhere,6.6,Drama,prison woman director,David Oyelowo Maya Gilbert Sharon Lawrence,Ava DuVernay,83588 Middle of Nowhere 6.6 Drama prison woman director David Oyelowo Maya Gilbert Sharon Lawrence Ava DuVernay
53256,Three,6.3,Romance Drama Comedy,sex bisexual science,Sophie Rois Sebastian Schipper Devid Striesow,Tom Tykwer,53256 Three 6.3 Romance Drama Comedy sex bisexual science Sophie Rois Sebastian Schipper Devid Striesow Tom Tykwer
40920,The Business of Fancydancing,8.0,Music Drama,independent film,Evan Adams Michelle St. John Gene Tagaban,Sherman Alexie,40920 The Business of Fancydancing 8.0 Music Drama independent film Evan Adams Michelle St. John Gene Tagaban Sherman Alexie
287815,Call + Response,8.0,Documentary,,,Justin Dillon,287815 Call + Response 8.0 Documentary   Justin Dillon
54702,Malevolence,4.9,Crime Horror Thriller,hostage psychopath abandoned house serial killer slasher desolate farmland country isolated,Samantha Dark Heather Magee Richard Glover,Stevan Mena,54702 Malevolence 4.9 Crime Horror Thriller hostage psychopath abandoned house serial killer slasher desolate farmland country isolated Samantha Dark Heather Magee Richard Glover Stevan Mena
176074,Reality Show,5.5,,wife husband relationship reality reality tv reality spoof,Adam Rifkin Kelley Menighan Hensley Kendra Sue Waldman,Adam Rifkin,176074 Reality Show 5.5  wife husband relationship reality reality tv reality spoof Adam Rifkin Kelley Menighan Hensley Kendra Sue Waldman Adam Rifkin
69270,Super Hybrid,4.6,Horror,,Shannon Beckner Oded Fehr Ryan Kennedy,Eric Valette,69270 Super Hybrid 4.6 Horror  Shannon Beckner Oded Fehr Ryan Kennedy Eric Valette
5759,Baghead,5.8,Drama Comedy Horror,mumblecore mumblegore,Ross Partridge Steve Zissis Greta Gerwig,Jay Duplass Mark Duplass,5759 Baghead 5.8 Drama Comedy Horror mumblecore mumblegore Ross Partridge Steve Zissis Greta Gerwig Jay Duplass Mark Duplass
402515,American Beast,0.0,Horror,terror horror fear wood grove bosque,Armin Habibovich Victoria Lachelle Livingston Oden,Livingston Oden Taylor Scott Olson,402515 American Beast 0.0 Horror terror horror fear wood grove bosque Armin Habibovich Victoria Lachelle Livingston Oden Livingston Oden Taylor Scott Olson
126141,The Case of the Grinning Cat,7.7,Documentary,,,Chris Marker,126141 The Case of the Grinning Cat 7.7 Documentary   Chris Marker
48035,Ordet,7.8,Drama,faith independent film religion religious fundamentalist pregnant wife,Birgitte Federspiel Preben Lerdorff Rye Henrik Malberg,Carl Theodor Dreyer,48035 Ordet 7.8 Drama faith independent film religion religious fundamentalist pregnant wife Birgitte Federspiel Preben Lerdorff Rye Henrik Malberg Carl Theodor Dreyer
14758,Good Dick,6.1,Comedy Drama Romance,sexuality roommate misfit independent film relationship woman director,Marianna Palka Jason Ritter Eric Edelstein,Marianna Palka,14758 Good Dick 6.1 Comedy Drama Romance sexuality roommate misfit independent film relationship woman director Marianna Palka Jason Ritter Eric Edelstein Marianna Palka
13363,The Man from Earth,7.7,Science Fiction Drama,philosophy secret birthday professor psychology bible time legend immortality history survival prehistoric memory anthropology religion church science cavemen,David Lee Smith Tony Todd John Billingsley,Richard Schenkman,13363 The Man from Earth 7.7 Science Fiction Drama philosophy secret birthday professor psychology bible time legend immortality history survival prehistoric memory anthropology religion church science cavemen David Lee Smith Tony Todd John Billingsley Richard Schenkman
37985,The Trials Of Darryl Hunt,6.8,Documentary,woman director,,Ricki Stern Anne Sundberg,37985 The Trials Of Darryl Hunt 6.8 Documentary woman director  Ricki Stern Anne Sundberg
25786,Samantha: An American Girl Holiday,4.6,Drama Family,,Mia Farrow AnnaSophia Robb Olivia Ballantyne,Nadia Tass,25786 Samantha: An American Girl Holiday 4.6 Drama Family  Mia Farrow AnnaSophia Robb Olivia Ballantyne Nadia Tass
36549,Yesterday Was a Lie,6.0,Drama Mystery Science Fiction Thriller,independent film,Chase Masterson John Newton Kipleigh Brown,James Kerwin,36549 Yesterday Was a Lie 6.0 Drama Mystery Science Fiction Thriller independent film Chase Masterson John Newton Kipleigh Brown James Kerwin
361398,Theresa Is a Mother,0.0,Music Comedy Drama,,Edie McClurg C. Fraser Press Richard Poe,Darren Press C. Fraser Press,361398 Theresa Is a Mother 0.0 Music Comedy Drama  Edie McClurg C. Fraser Press Richard Poe Darren Press C. Fraser Press
289180,H.,6.5,Thriller Drama Science Fiction,woman director,Robin Bartlett Rebecca Dayan Will Janowitz,Rania Attieh Daniel Garcia,289180 H. 6.5 Thriller Drama Science Fiction woman director Robin Bartlett Rebecca Dayan Will Janowitz Rania Attieh Daniel Garcia
288927,Archaeology of a Woman,0.0,Drama,woman director,Sally Kirkland Victoria Clark James Murtaugh,Sharon Greytak,288927 Archaeology of a Woman 0.0 Drama woman director Sally Kirkland Victoria Clark James Murtaugh Sharon Greytak
21334,Children of Heaven,7.8,Drama Comedy Family,brother sister relationship class foot race,Mohammad Amir Naji Amir Farrokh Hashemian Bahare Seddiqi,Majid Majidi,21334 Children of Heaven 7.8 Drama Comedy Family brother sister relationship class foot race Mohammad Amir Naji Amir Farrokh Hashemian Bahare Seddiqi Majid Majidi
79120,Weekend,7.4,Drama Romance,gay great britain one-night stand independent film gay relationship,Tom Cullen Chris New Jonathan Race,Andrew Haigh,79120 Weekend 7.4 Drama Romance gay great britain one-night stand independent film gay relationship Tom Cullen Chris New Jonathan Race Andrew Haigh
27995,She's Gotta Have It,6.1,Comedy Romance,independent film lesbian,Tracy Camilla Johns Tommy Redmond Hicks John Canada Terrell,Spike Lee,27995 She's Gotta Have It 6.1 Comedy Romance independent film lesbian Tracy Camilla Johns Tommy Redmond Hicks John Canada Terrell Spike Lee
253290,Butterfly Girl,0.0,Documentary,woman director,,Cary Bell,253290 Butterfly Girl 0.0 Documentary woman director  Cary Bell
344466,The World Is Mine,0.0,Drama,,Ana Maria Guran Iulia Ciochina Oana Rusu,Nicolae Constantin Tanase,344466 The World Is Mine 0.0 Drama  Ana Maria Guran Iulia Ciochina Oana Rusu Nicolae Constantin Tanase
55420,Another Earth,6.8,Drama Science Fiction,earth tragedy janitor planet duplicate cosmology ego solar system,William Mapother Brit Marling Matthew-Lee Erlbach,Mike Cahill,55420 Another Earth 6.8 Drama Science Fiction earth tragedy janitor planet duplicate cosmology ego solar system William Mapother Brit Marling Matthew-Lee Erlbach Mike Cahill
5822,Sweet Sweetback's Baadasssss Song,4.6,Action Drama Romance,mexico black people pimp anti hero black panthers black panther blaxploitation unsimulated sex los angeles,Simon Chuckster Melvin Van Peebles Hubert Scales,Melvin Van Peebles,5822 Sweet Sweetback's Baadasssss Song 4.6 Action Drama Romance mexico black people pimp anti hero black panthers black panther blaxploitation unsimulated sex los angeles Simon Chuckster Melvin Van Peebles Hubert Scales Melvin Van Peebles
408429,Perfect Cowboy,5.0,Drama,,Ken Roht Jeffrey Watkins William Nicol,Ken Roht,408429 Perfect Cowboy 5.0 Drama  Ken Roht Jeffrey Watkins William Nicol Ken Roht
39141,Tadpole,5.5,Comedy Drama Romance,independent film,Aaron Stanford Kate Mara Bebe Neuwirth,Gary Winick,39141 Tadpole 5.5 Comedy Drama Romance independent film Aaron Stanford Kate Mara Bebe Neuwirth Gary Winick
5723,Once,7.3,Drama Music Romance,rock and roll pop irland music style love of one's life fascination music lover song lovers dublin to make music music music instrument tenderness pianist love sickness music band,Glen Hansard Markéta Irglová Hugh Walsh,John Carney,5723 Once 7.3 Drama Music Romance rock and roll pop irland music style love of one's life fascination music lover song lovers dublin to make music music music instrument tenderness pianist love sickness music band Glen Hansard Markéta Irglová Hugh Walsh John Carney
28666,The Woman Chaser,4.9,Drama,charles willeford used car salesman,Patrick Warburton Eugene Roche Ron Morgan,Robinson Devor,28666 The Woman Chaser 4.9 Drama charles willeford used car salesman Patrick Warburton Eugene Roche Ron Morgan Robinson Devor
30979,The Horse Boy,5.5,Documentary,autism independent film,Simon Baron-Cohen Temple Grandin Roy Richard Grinker,Michel O. Scott,30979 The Horse Boy 5.5 Documentary autism independent film Simon Baron-Cohen Temple Grandin Roy Richard Grinker Michel O. Scott
50497,When the Lights Went Out,5.8,Thriller Drama Horror,newspaper exorcism poltergeist priest haunting reporter spirit britain father daughter relationship seance catholic priest coal shed,Kate Ashfield Jo Hartley Martin Compston,Pat Holden,50497 When the Lights Went Out 5.8 Thriller Drama Horror newspaper exorcism poltergeist priest haunting reporter spirit britain father daughter relationship seance catholic priest coal shed Kate Ashfield Jo Hartley Martin Compston Pat Holden
354624,Heroes of Dirt,0.0,Action Drama,bmx,Joel Moody William Martinez Vivienne VanHorn,Eric Bugbee,354624 Heroes of Dirt 0.0 Action Drama bmx Joel Moody William Martinez Vivienne VanHorn Eric Bugbee
13187,A Charlie Brown Christmas,7.5,Animation Family Comedy TV Movie,holiday christmas,Ann Altieri Chris Doran Sally Dryer,Bill Melendez,13187 A Charlie Brown Christmas 7.5 Animation Family Comedy TV Movie holiday christmas Ann Altieri Chris Doran Sally Dryer Bill Melendez
335244,Antarctic Edge: 70Â° South,0.0,Documentary,woman director,,Dena Seidel,335244 Antarctic Edge: 70Â° South 0.0 Documentary woman director  Dena Seidel
178862,Aroused,7.2,Documentary,pornography interview biography photography porno star fashion woman director,Lisa Ann Kayden Kross Belladonna,Deborah Anderson,178862 Aroused 7.2 Documentary pornography interview biography photography porno star fashion woman director Lisa Ann Kayden Kross Belladonna Deborah Anderson
331745,Top Spin,6.8,Documentary,competition ping pong documentary woman director,,Sara Newens Mina T. Son,331745 Top Spin 6.8 Documentary competition ping pong documentary woman director  Sara Newens Mina T. Son
1779,Roger & Me,7.4,Documentary History,capitalism economics unemployment corporate greed,Michael Moore Roger B. Smith Rhonda Britton,Michael Moore,1779 Roger & Me 7.4 Documentary History capitalism economics unemployment corporate greed Michael Moore Roger B. Smith Rhonda Britton Michael Moore
282128,An American in Hollywood,0.0,,,J.D. Williams Hassan Johnson Anil Raman,Sai Varadan,282128 An American in Hollywood 0.0   J.D. Williams Hassan Johnson Anil Raman Sai Varadan
86812,Sound of My Voice,6.3,Science Fiction Drama Mystery,journalist independent film hand clapping game cult leader,Brit Marling Christopher Denham Nicole Vicius,Zal Batmanglij,86812 Sound of My Voice 6.3 Science Fiction Drama Mystery journalist independent film hand clapping game cult leader Brit Marling Christopher Denham Nicole Vicius Zal Batmanglij
38786,The Blood of My Brother: A Story of Death in Iraq,0.0,,,,,38786 The Blood of My Brother: A Story of Death in Iraq 0.0    
84355,Your Sister's Sister,6.5,Drama Comedy,sister sister relationship secret romance cottage relationship mumblecore woman director,Mark Duplass Emily Blunt Rosemarie DeWitt,Lynn Shelton,84355 Your Sister's Sister 6.5 Drama Comedy sister sister relationship secret romance cottage relationship mumblecore woman director Mark Duplass Emily Blunt Rosemarie DeWitt Lynn Shelton
18632,A Dog's Breakfast,5.9,Comedy,independent film,David Hewlett Kate Hewlett Paul McGillion,David Hewlett,18632 A Dog's Breakfast 5.9 Comedy independent film David Hewlett Kate Hewlett Paul McGillion David Hewlett
40652,The Married Woman,7.1,Drama Romance,sandstorm woman godard married,Macha Méril Bernard Noël Philippe Leroy,Jean-Luc Godard,40652 The Married Woman 7.1 Drama Romance sandstorm woman godard married Macha Méril Bernard Noël Philippe Leroy Jean-Luc Godard
339408,The Birth of a Nation,6.5,Drama,slavery,Nate Parker Armie Hammer Aja Naomi King,Nate Parker,339408 The Birth of a Nation 6.5 Drama slavery Nate Parker Armie Hammer Aja Naomi King Nate Parker
266857,The Work and The Story,0.0,Comedy,,Kirby Heyborne Christopher Robin Miller Eric Artell,Nathan Smith Jones,266857 The Work and The Story 0.0 Comedy  Kirby Heyborne Christopher Robin Miller Eric Artell Nathan Smith Jones
18925,Facing the Giants,6.6,Drama,christian sport aftercreditsstinger,James Blackwell Alex Kendrick Shannen Fields,Alex Kendrick,18925 Facing the Giants 6.6 Drama christian sport aftercreditsstinger James Blackwell Alex Kendrick Shannen Fields Alex Kendrick
299245,The Gallows,4.9,Horror Thriller,gallows high school tragedy hanging found footage stage production,Cassidy Gifford Ryan Shoos Pfeifer Brown,Travis Cluff Chris Lofing,299245 The Gallows 4.9 Horror Thriller gallows high school tragedy hanging found footage stage production Cassidy Gifford Ryan Shoos Pfeifer Brown Travis Cluff Chris Lofing
985,Eraserhead,7.5,Drama Fantasy Horror Science Fiction,baby mutant claustrophobia nightmare parents-in-law pencil eraser surrealism independent film torture parallel world cool hair,Jack Nance Charlotte Stewart Allen Joseph,David Lynch,985 Eraserhead 7.5 Drama Fantasy Horror Science Fiction baby mutant claustrophobia nightmare parents-in-law pencil eraser surrealism independent film torture parallel world cool hair Jack Nance Charlotte Stewart Allen Joseph David Lynch
34101,Hollywood Shuffle,5.7,Comedy,black people ethnic stereotype,Robert Townsend Craigus R. Johnson Helen Martin,Robert Townsend,34101 Hollywood Shuffle 5.7 Comedy black people ethnic stereotype Robert Townsend Craigus R. Johnson Helen Martin Robert Townsend
9821,The Mighty,7.1,Comedy Drama,ohio coming of age disabled learning disability birth defect suit of armor,Sharon Stone Elden Henson Kieran Culkin,Peter Chelsom,9821 The Mighty 7.1 Comedy Drama ohio coming of age disabled learning disability birth defect suit of armor Sharon Stone Elden Henson Kieran Culkin Peter Chelsom
65448,Penitentiary,4.9,Action Drama,prison boxing,Wilbur 'Hi-Fi' White Leon Isaac Kennedy Thommy Pollard ,Jamaa Fanaka,65448 Penitentiary 4.9 Action Drama prison boxing Wilbur 'Hi-Fi' White Leon Isaac Kennedy Thommy Pollard  Jamaa Fanaka
18841,The Lost Skeleton of Cadavra,6.5,Comedy Horror Science Fiction,monster mutant skeleton alien life-form science,Fay Masterson Andrew Parks Susan McConnell,Larry Blamire,18841 The Lost Skeleton of Cadavra 6.5 Comedy Horror Science Fiction monster mutant skeleton alien life-form science Fay Masterson Andrew Parks Susan McConnell Larry Blamire
272726,Dude Where's My Dog?,0.0,Family,,Gabriela Castillo Trish Cook Alexander G. Eckert,Stephen Langford,272726 Dude Where's My Dog? 0.0 Family  Gabriela Castillo Trish Cook Alexander G. Eckert Stephen Langford
175291,Cheap Thrills,6.3,Drama Comedy Crime,suspense mumblegore,Pat Healy Ethan Embry Sara Paxton,E.L. Katz,175291 Cheap Thrills 6.3 Drama Comedy Crime suspense mumblegore Pat Healy Ethan Embry Sara Paxton E.L. Katz
80215,Indie Game: The Movie,7.4,Documentary,games woman director programmers coding,Jonathan Blow Phil Fish Edmund McMillen,Lisanne Pajot James Swirsky,80215 Indie Game: The Movie 7.4 Documentary games woman director programmers coding Jonathan Blow Phil Fish Edmund McMillen Lisanne Pajot James Swirsky
