movie_id,title,rating,overview,genres,release_date,keywords,cast,director,comb
34099,Brave New Girl,3.7,"holly has everything it takes to be a star; the voice, the dream and the dedication, but she lacks the means to break away from her humble texas upbringing. then she gets the chance to attend an art and music school on the east coast and her future suddenly looks bright. but the road to stardom is a bumpy one.","['Drama', 'Music', 'Family']",2004-04-25,['tv movie'],"['Virginia Madsen', 'Lindsey Haun', 'Barbara Mamabolo']",['Bobby Roth'],"34099 Brave New Girl 3.7 Drama, Music, Family Virginia Madsen, Lindsey Haun, Barbara Mamabolo Bobby Roth"
79940,Tim and Eric's Billion Dollar Movie,5.2,"two guys get a billion dollars to make a movie, only to watch their dream run off course.",['Comedy'],2012-03-02,"['restaurant', 'wolf', 'shopping mall', 'filmmaker', 'billion dollars', 'fake commercial']","['Eric Wareheim', 'Tim Heidecker', 'John C. Reilly']","['Tim Heidecker', 'Eric Wareheim']","79940 Tim and Eric's Billion Dollar Movie 5.2 Comedy Eric Wareheim, Tim Heidecker, John C. Reilly Tim Heidecker, Eric Wareheim"
342,Summer Storm,6.7,"tobi and achim, the pride of the local crew club, have been the best of friends for years and are convinced that nothing will ever stand in the way of their friendship. they look forward to the upcoming summer camp and the crew competition. then the gay team from berlin arrives and tobi is totally confused. the evening before the races begin, the storm that breaks out is more than meteorlogical...","['Comedy', 'Drama']",2004-09-02,"['holiday', 'gay', 'male nudity', 'competition', 'sexual identity', 'sex', 'lovesickness', 'heterosexual', 'coming out', 'row', 'lake', 'camping', 'tent', 'summer camp', 'friendship', 'sport', 'crush', 'teenage crush', 'summer', 'youth', 'lgbt']","['Robert Stadlober', 'Kostja Ullmann', 'Alicja Bachleda-Curuś']",['Marco Kreuzpaintner'],"342 Summer Storm 6.7 Comedy, Drama Robert Stadlober, Kostja Ullmann, Alicja Bachleda-Curuś Marco Kreuzpaintner"
281230,Fort McCoy,6.3,"unable to serve in world war ii because of a heart condition, a barber moves his family adjacent to a wisconsin army base and prisoner-of-war camp to provide his services. but even in rural america -- far from the frontline -- the war finds victims.","['War', 'Drama', 'History']",2014-01-01,['woman director'],"['Eric Stoltz', 'Kate Connor', 'Lyndsy Fonseca']","['Michael Worth', 'Kate Connor']","281230 Fort McCoy 6.3 War, Drama, History Eric Stoltz, Kate Connor, Lyndsy Fonseca Michael Worth, Kate Connor"
38033,Chain Letter,3.9,"six friends receive a mysterious chain letter via text messaging and in their email accounts from a maniac who's hunting down teenagers who fail to forward his online chain letter. who knew they should take the threats in the chain letter seriously? or that chain letters using the teens' favorite technologies to track them can kill? this maniacal game pits friend against friend as they race to beat rules that seem impossible to escape. break the chain, lose a life. do you pass it on? does friendship mean anything?","['Horror', 'Thriller']",2010-10-01,"['killing', 'friendship', 'teenager', 'maniac', 'mysterious letter', 'text message', 'threat']","['Nikki Reed', 'Keith David', 'Brad Dourif']",['Deon Taylor'],"38033 Chain Letter 3.9 Horror, Thriller Nikki Reed, Keith David, Brad Dourif Deon Taylor"
100975,Just Looking,5.8,"it's 1955. lenny is a 14-year old boy who is totally fascinated by sex. he is too scared to ""do it,"" so he dedicates his summer to seeing two other people do it. easier said than done. caught in the act of spying, his mother and stepfather ship him off to spend the summer with his aunt and uncle in ""the country"" -- queens. his plan looks like a bust and his summer seems destined for boredom, until he meets a whole new group of friends -- young teens who have a ""sex club.""","['Drama', 'Comedy']",1999-10-21,"['new york', 'nurse', 'sex', 'infidelity', 'nudity', 'romance', 'independent film', 'neighbor', 'teenager', 'voyeurism', 'curious']","['Gretchen Mol', 'Patti LuPone', 'Peter Onorati']",['Jason Alexander'],"100975 Just Looking 5.8 Drama, Comedy Gretchen Mol, Patti LuPone, Peter Onorati Jason Alexander"
38541,The Divide,5.7,"survivors of a nuclear attack are grouped together for days in the basement of their apartment building, where fear and dwindling supplies wear away at their dynamic.",['Science Fiction'],2011-03-13,"['basement', 'violence', 'septic tank', 'town in panic', 'welding', 'gunshot']","['Lauren German', 'Michael Biehn', 'Milo Ventimiglia']",['Xavier Gens'],"38541 The Divide 5.7 Science Fiction Lauren German, Michael Biehn, Milo Ventimiglia Xavier Gens"
39563,The Eclipse,6.1,"michael farr (hinds) is a widower living in a misty irish seaside town who is struggling to adjust to his new role as the sole caretaker of his two children. still reeling from the death of his wife, he has been plagued by terrifying apparitions. when he volunteers at a local literary festival, he finds himself drawn to lena morelle (hjejle), an empathetic author of supernatural fiction (hjelje). while lena tries to help michael with the mystery of his nightmarish visions, she must contend with problems of her ownâsheâs being jealously pursued by a self-obsessed novelist (quinn), her one-time lover. as the three adultsâ lives converge, the turbulence of the phantom world will soon have nothing on that of the living.","['Drama', 'Horror', 'Romance']",2009-04-24,[],"['Ciarán Hinds', 'Aidan Quinn', 'Iben Hjejle']",['Conor McPherson'],"39563 The Eclipse 6.1 Drama, Horror, Romance Ciarán Hinds, Aidan Quinn, Iben Hjejle Conor McPherson"
234212,Demonic,4.9,a police officer and a psychologist investigate the deaths of five people who were killed while trying to summon ghosts.,"['Thriller', 'Horror']",2015-02-12,"['detective', 'haunted house', 'investigation', 'anti-christ', 'possession', 'car crash', 'trance', 'video camera', 'demon', 'seance', 'infra red', 'missing']","['Maria Bello', 'Frank Grillo', 'Cody Horn']",['Will Canon'],"234212 Demonic 4.9 Thriller, Horror Maria Bello, Frank Grillo, Cody Horn Will Canon"
27404,My Big Fat Independent Movie,3.0,"this film is a spoof along the lines of ""scary movie"" and ""not another teen movie."" it includes parodies of some of the indie film world's most renowned movies such as ""memento,"" ""pulp fiction,"" ""magnolia,"" ""my big fat greek wedding,"" ""amelie,"" ""run lola run,"" ""el mariachi,"" ""the good girl,"" ""pi,"" ""swingers"" and many others.",['Comedy'],2005-03-04,['independent film'],"['Paget Brewster', 'Neil Barton', 'Eric Hoffman']",['Philip Zlotorynski'],"27404 My Big Fat Independent Movie 3.0 Comedy Paget Brewster, Neil Barton, Eric Hoffman Philip Zlotorynski"
170480,The Deported,0.0,"an italian-american actor is deported to mexico by some crooked ins agents, and a pack of orphans helps him find his way back to america","['Comedy', 'Family']",2010-06-15,[],"['Nicholas Turturro', 'Talia Shire', 'Paul Rodríguez']",['Lance Kawas'],"170480 The Deported 0.0 Comedy, Family Nicholas Turturro, Talia Shire, Paul Rodríguez Lance Kawas"
71866,Tanner Hall,5.4,"tanner hall is a vivid peek into the private world of an all-girls boarding school. in a cozy, but run down new england, the knot of adolescent complexity is unraveled through the coming of age stories of four teen-age girls.",['Drama'],2009-09-14,"['boarding school', 'woman director']","['Rooney Mara', 'Georgia King', 'Brie Larson']","['Francesca Gregorini', 'Tatiana von Furstenberg']","71866 Tanner Hall 5.4 Drama Rooney Mara, Georgia King, Brie Larson Francesca Gregorini, Tatiana von Furstenberg"
192210,Open Road,5.2,"angie, a young brazilian artist, abandons her old life and embarks on a journey around the country. running from her past, and searching for her foundation in life, angie finds not only herself but love in its many forms.","['Action', 'Drama', 'Thriller']",2013-04-12,"['drug dealer', 'police', 'killer', 'illegal drugs', 'dealer']","['Camilla Belle', 'Andy García', 'Colin Egglesfield']",['Márcio Garcia'],"192210 Open Road 5.2 Action, Drama, Thriller Camilla Belle, Andy García, Colin Egglesfield Márcio Garcia"
180296,They Came Together,5.3,a small business owner is about to lose her shop to a major corporate development.,['Comedy'],2014-06-27,[],"['Paul Rudd', 'Amy Poehler', 'Bill Hader']",['David Wain'],"180296 They Came Together 5.3 Comedy Paul Rudd, Amy Poehler, Bill Hader David Wain"
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2.9,"after a stint in a psychiatric hospital, a young woman returns to the house where her father killed the entire cast of the artist during his exorcism.",['Comedy'],2013-01-14,"['parody', 'horror comedy']","['Kathryn Fiore', 'Flip Schultz', 'Olivia Alexander']",['Craig Moss'],"157058 30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo 2.9 Comedy Kathryn Fiore, Flip Schultz, Olivia Alexander Craig Moss"
70006,Never Back Down 2: The Beatdown,5.8,four fighters different backgrounds come together to train under an ex mma rising star and then ultimately have to fight each other and the traitor in heir midst.,"['Drama', 'Action']",2011-09-13,"['male nudity', 'cage', 'kiss', 'fistfight', 'sport', 'cage fighting', 'kickboxer', 'martial arts tournament', 'beefcake', 'martial arts training']","['Stacey Asaro', 'Gralen Bryant Banks', 'Rus Blackwell']",['Michael Jai White'],"70006 Never Back Down 2: The Beatdown 5.8 Drama, Action Stacey Asaro, Gralen Bryant Banks, Rus Blackwell Michael Jai White"
26039,Point Blank,7.1,"after being double-crossed and left for dead, a mysterious man named walker single-mindedly tries to retrieve the rather inconsequential sum of money that was stolen from him.","['Action', 'Crime', 'Drama', 'Thriller']",1967-08-30,"['alcatraz', 'revenge', 'organized crime']","['Lee Marvin', 'Angie Dickinson', 'Keenan Wynn']",['John Boorman'],"26039 Point Blank 7.1 Action, Crime, Drama, Thriller Lee Marvin, Angie Dickinson, Keenan Wynn John Boorman"
79587,Four Single Fathers,0.0,"a comedy/drama about four italian single fathers trying to cope with american ex-wives, children, family, and new relationships, set in new york and rome.","['Drama', 'Comedy']",2009-01-15,[],"['Alessandro Gassman', 'Francesco Quinn', 'Joe Urla']",['Paolo Monico'],"79587 Four Single Fathers 0.0 Drama, Comedy Alessandro Gassman, Francesco Quinn, Joe Urla Paolo Monico"
176077,Enter the Dangerous Mind,4.8,"a psychological thriller set in the world of underground dubstep, snap is the story of jim whitman, a brilliant but painfully introverted musician who develops a crush on a young social worker.",['Thriller'],2013-03-11,"['composer', 'obsession']","['Jake Hoffman', 'Nikki Reed', 'Thomas Dekker']","['Youssef Delara', 'Victor Teran']","176077 Enter the Dangerous Mind 4.8 Thriller Jake Hoffman, Nikki Reed, Thomas Dekker Youssef Delara, Victor Teran"
260947,Something Wicked,4.6,"a young couple embark upon their honeymoon against the chilling landscapes of the pacific northwest. but when tragedy strikes, gruesome secrets from their past collide with sinister forces of the present...","['Mystery', 'Thriller']",2014-04-04,"['obsession', 'oregon', 'independent film']","['Shantel VanSanten', 'John Robinson', 'James Patrick Stuart']",['Darin Scott'],"260947 Something Wicked 4.6 Mystery, Thriller Shantel VanSanten, John Robinson, James Patrick Stuart Darin Scott"
342502,AWOL-72,2.8,"an awol marine in possession of secret government information, is a wanted man, pursued by russian special ops, the lapd, and a dangerous assassin.",['Thriller'],2015-08-07,"['russian', 'getaway', 'lapd', 'awol', 'special ops']","['Luke Goss', 'RZA', 'Bokeem Woodbine']",['Christian Sesma'],"342502 AWOL-72 2.8 Thriller Luke Goss, RZA, Bokeem Woodbine Christian Sesma"
191229,Iguana,6.0,a grotesquely disfigured harpooner called iguana is severely mistreated by his fellow sailors on a whaling ship in the 19th century. one night he escapes and takes up residence on a remote island. he makes himself ruler of the island and declares war on mankind. anyone unfortunate enough to wind up on the island with iguana is subjected to his cruel tyranny.,[],1988-04-01,[],"['Everett McGill', 'Fabio Testi', 'Michael Madsen']",['Monte Hellman'],"191229 Iguana 6.0  Everett McGill, Fabio Testi, Michael Madsen Monte Hellman"
43213,Chicago Overcoat,6.1,the fates of an aging hitman and a washed up detective become entwined when one last job leads to one last chance to settle an old score.,"['Action', 'Crime', 'Thriller']",2009-10-10,[],"['Frank Vincent', 'Kathrine Narducci', 'Mike Starr']",['Brian Caunter'],"43213 Chicago Overcoat 6.1 Action, Crime, Thriller Frank Vincent, Kathrine Narducci, Mike Starr Brian Caunter"
44594,Barry Munday,6.3,"barry munday, a libido-driven wage slave who spends all his time either ogling, fantasizing about or trying to pick up women, wakes up in hospital after a freak attack only to find that his testicles have been removed.","['Comedy', 'Drama', 'Romance']",2010-03-13,"['based on novel', 'letter', 'paternity', 'castration', 'doctor', 'pregnancy', 'lamborghini', 'testicles', 'air guitar', 'genital mutilation']","['Patrick Wilson', 'Malcolm McDowell', 'Judy Greer']","[""Chris D'Arienzo""]","44594 Barry Munday 6.3 Comedy, Drama, Romance Patrick Wilson, Malcolm McDowell, Judy Greer Chris D'Arienzo"
